filename,filepath,haplotype_count,load_time,matrix_rows,matrix_cols,matrix_size,matrix_density,ones_count,zeros_count,row_min_sum,row_max_sum,row_mean_sum,row_std_sum,col_min_sum,col_max_sum,col_mean_sum,col_std_sum,ilp_calls_total,preprocessing_time,clustering_time,total_time,ilp_time_total,ilp_time_ratio,avg_ilp_time,patterns_found,regions_found,clustering_steps,regions_processed,matrix_operations,avg_region_size,largest_region,smallest_region,ilp_calls_per_pattern,time_per_ilp_call,patterns_per_second,matrix_complexity,comparison_enabled,noseed_success,seed_success,results_identical,results_equivalent,noseed_steps,seed_steps,step_differences_count,reads_exchanged,reads_unique_noseed,reads_unique_seed,read_assignment_changes,cluster_stability_score,perfect_cluster_matches,partial_cluster_matches,completely_different_clusters,solver_success_count,solver_failed_count,solver_error_count
matrix_edge_7_165000.csv,2/matrix_edge_7_165000.csv,2,0.3213636875152588,49,331,16219,0.9668906837659536,15682,537,292,329,320.0408163265306,6.461689877137781,45,49,47.37764350453172,0.6991461385590558,0,0.03063178062438965,2.4080276489257812e-05,0.030655860900878906,0.0,0.0,0.0,0,0,38,0,0,0.0,0,0,0.0,0.0,0.0,15682.0,True,True,True,True,True,38,38,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_21_100000.csv,2/matrix_edge_21_100000.csv,2,0.3087432384490967,87,198,17226,0.8027980959015442,13829,3397,148,168,158.95402298850576,4.618573313020742,41,87,69.84343434343434,18.98353173395757,0,0.010369300842285156,1.4781951904296875e-05,0.010384082794189453,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,13829.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_7_150000.csv,2/matrix_edge_7_150000.csv,2,0.38780689239501953,46,388,17848,0.9662147019273868,17245,603,355,385,374.89130434782606,6.308132297382914,41,46,44.4458762886598,0.8056875818460063,0,0.03154253959655762,2.4080276489257812e-05,0.031566619873046875,0.0,0.0,0.0,0,0,36,0,0,0.0,0,0,0.0,0.0,0.0,17245.0,True,True,True,True,True,36,36,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_54_55000.csv,2/matrix_edge_54_55000.csv,2,0.3448166847229004,91,199,18109,0.8885636976089237,16091,2018,163,188,176.82417582417582,8.14240481607652,43,91,80.85929648241206,15.670934639321517,0,0.015177726745605469,1.4543533325195312e-05,0.015192270278930664,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,16091.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_54_60000.csv,2/matrix_edge_54_60000.csv,2,0.3529837131500244,88,211,18568,0.8078414476518742,15000,3568,149,189,170.45454545454547,15.412442649682497,40,87,71.09004739336493,18.26364180129733,0,0.010919332504272461,1.3828277587890625e-05,0.010933160781860352,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,15000.0,True,True,True,True,True,3,3,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_8_245000.csv,2/matrix_edge_8_245000.csv,2,0.3548769950866699,98,197,19306,0.8888428467833834,17160,2146,168,181,175.10204081632654,2.8193565480926317,43,98,87.10659898477158,17.197975536230146,0,0.010623455047607422,1.33514404296875e-05,0.01063680648803711,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,17160.0,True,True,True,True,True,3,3,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_54_80000.csv,2/matrix_edge_54_80000.csv,2,0.4047844409942627,97,220,21340,0.8282099343955014,17674,3666,143,216,182.20618556701032,31.807714211936783,45,96,80.33636363636364,19.461980312546576,0,0.012365341186523438,1.4066696166992188e-05,0.01237940788269043,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,17674.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_54_200000.csv,2/matrix_edge_54_200000.csv,2,0.4360787868499756,93,253,23529,0.7921713629988525,18639,4890,146,239,200.41935483870967,40.1971813543074,39,93,73.67193675889328,18.504755371195245,0,0.014922142028808594,1.6450881958007812e-05,0.014938592910766602,0.0,0.0,0.0,0,0,9,0,0,0.0,0,0,0.0,0.0,0.0,18639.0,True,True,True,True,True,9,9,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_ctg0_55000.csv,3/matrix_ctg0_55000.csv,3,0.02618551254272461,42,29,1218,0.9129720853858785,1112,106,2,29,26.476190476190474,6.804193718156106,16,40,38.3448275862069,4.2367510492159095,0,0.0015704631805419922,9.775161743164062e-06,0.0015802383422851562,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1112.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_ctg0_35000.csv,3/matrix_ctg0_35000.csv,3,0.029768943786621094,55,26,1430,0.9104895104895104,1302,128,0,26,23.672727272727272,7.360964722975691,50,52,50.07692307692308,0.38461538461538464,0,0.0015690326690673828,9.775161743164062e-06,0.0015788078308105469,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1302.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_ctg0_30000.csv,3/matrix_ctg0_30000.csv,3,0.03718709945678711,66,28,1848,0.8333333333333334,1540,308,0,28,23.333333333333332,10.43498389499902,55,55,55.0,0.0,0,0.0016334056854248047,1.0013580322265625e-05,0.0016434192657470703,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1540.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_ctg0_80000.csv,3/matrix_ctg0_80000.csv,3,0.040659427642822266,61,33,2013,0.6537506209637357,1316,697,4,33,21.57377049180328,12.763240012608755,38,41,39.878787878787875,0.6399609721800872,0,0.002206087112426758,1.0728836059570312e-05,0.002216815948486328,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,1316.0,True,True,True,True,True,2,2,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_ctg0_10000.csv,3/matrix_ctg0_10000.csv,3,0.04280543327331543,82,25,2050,0.7341463414634146,1505,545,3,24,18.353658536585368,8.708521130114265,43,63,60.2,5.314132102234569,0,0.0016894340515136719,1.1444091796875e-05,0.0017008781433105469,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1505.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_ctg0_15000.csv,3/matrix_ctg0_15000.csv,3,0.042302608489990234,66,32,2112,0.6226325757575758,1315,797,0,32,19.924242424242426,15.46678808017321,41,43,41.09375,0.38400642898264087,0,0.0016901493072509766,1.0967254638671875e-05,0.0017011165618896484,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1315.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_ctg0_75000.csv,3/matrix_ctg0_75000.csv,3,0.05473899841308594,61,46,2806,0.6464718460441911,1814,992,17,40,29.737704918032787,9.403350709649427,25,58,39.43478260869565,5.16952682181229,0,0.0039615631103515625,1.1920928955078125e-05,0.003973484039306641,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,1814.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_ctg0_65000.csv,3/matrix_ctg0_65000.csv,3,0.0733332633972168,80,44,3520,0.7332386363636364,2581,939,1,44,32.2625,18.62776405664405,43,60,58.65909090909091,2.392632458745937,0,0.0019397735595703125,1.0251998901367188e-05,0.0019500255584716797,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,2581.0,True,True,True,True,True,1,1,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_120000.csv,4/matrix_edge_10_120000.csv,4,0.15871715545654297,92,95,8740,0.9147597254004577,7995,745,55,95,86.90217391304348,7.806156687552706,47,91,84.15789473684211,11.046614903717108,0,0.005596637725830078,1.3589859008789062e-05,0.005610227584838867,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,7995.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_11_45000.csv,4/matrix_edge_11_45000.csv,4,0.19449973106384277,31,337,10447,0.9419929166267829,9841,606,294,333,317.4516129032258,10.612952250107382,10,31,29.201780415430267,2.157231253656627,0,0.02143096923828125,2.6941299438476562e-05,0.021457910537719727,0.0,0.0,0.0,0,0,27,0,0,0.0,0,0,0.0,0.0,0.0,9841.0,True,True,True,True,True,27,27,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_48_385000.csv,4/matrix_edge_48_385000.csv,4,0.1971421241760254,189,57,10773,0.7579133017729509,8165,2608,37,50,43.2010582010582,3.468955127104027,89,185,143.24561403508773,32.66431106889317,9,0.005563259124755859,1.0045216083526611,1.010084867477417,1.002899408340454,0.9928862817686718,0.11143326759338379,9,1,5,1,0,9.0,9,9,1.0,0.11143326759338379,8.91014239474409,8165.0,True,True,True,False,False,4,5,0,0,5,1,0,1.0,4,0,0,9,0,0
matrix_edge_41_105000.csv,4/matrix_edge_41_105000.csv,4,0.21238064765930176,82,138,11316,0.9135737009544008,10338,978,110,138,126.07317073170732,10.485507405758508,47,82,74.91304347826087,11.081698099399098,0,0.009471654891967773,1.3589859008789062e-05,0.009485244750976562,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,10338.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_95000.csv,4/matrix_edge_10_95000.csv,4,0.24440860748291016,38,320,12160,0.9613486842105263,11690,470,296,318,307.63157894736844,5.886742699675973,34,38,36.53125,0.6839396446324778,0,0.02255082130432129,2.1696090698242188e-05,0.02257251739501953,0.0,0.0,0.0,0,0,29,0,0,0.0,0,0,0.0,0.0,0.0,11690.0,True,True,True,True,True,29,29,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_105000.csv,4/matrix_edge_10_105000.csv,4,0.2573106288909912,34,385,13090,0.9544690603514133,12494,596,329,382,367.47058823529414,12.923383490032704,26,34,32.45194805194805,1.0361780909971214,0,0.025809526443481445,2.2411346435546875e-05,0.025831937789916992,0.0,0.0,0.0,0,0,32,0,0,0.0,0,0,0.0,0.0,0.0,12494.0,True,True,True,True,True,32,32,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_110000.csv,4/matrix_edge_10_110000.csv,4,0.2572000026702881,44,304,13376,0.9531997607655502,12750,626,278,297,289.77272727272725,4.4510654310035,16,44,41.94078947368421,3.110325656988473,0,0.026351451873779297,2.2411346435546875e-05,0.026373863220214844,0.0,0.0,0.0,0,0,33,0,0,0.0,0,0,0.0,0.0,0.0,12750.0,True,True,True,True,True,33,33,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_48_340000.csv,4/matrix_edge_48_340000.csv,4,0.31290245056152344,176,81,14256,0.8073092031425365,11509,2747,56,76,65.39204545454545,5.87944651057063,80,173,142.08641975308643,33.676088718545735,12,0.008178234100341797,0.9907255172729492,0.998903751373291,0.9888644218444824,0.9899496527918665,0.0824053684870402,12,1,6,1,0,8.0,8,8,1.0,0.0824053684870402,12.0,11509.0,True,True,True,False,True,6,6,2,0,5,1,0,1.0,4,0,0,12,0,0
matrix_edge_11_75000.csv,4/matrix_edge_11_75000.csv,4,0.28102898597717285,46,311,14306,0.9665175450859779,13827,479,285,310,300.5869565217391,4.980728456223185,32,46,44.459807073954984,1.1216197354481348,0,0.026020526885986328,2.3365020751953125e-05,0.02604389190673828,0.0,0.0,0.0,0,0,33,0,0,0.0,0,0,0.0,0.0,0.0,13827.0,True,True,True,True,True,33,33,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_80000.csv,4/matrix_edge_10_80000.csv,4,0.28455376625061035,61,241,14701,0.9272158356574383,13631,1070,196,240,223.45901639344262,14.422857280971487,39,61,56.560165975103736,6.183023738031933,0,0.014923095703125,1.6927719116210938e-05,0.014940023422241211,0.0,0.0,0.0,0,0,14,0,0,0.0,0,0,0.0,0.0,0.0,13631.0,True,True,True,True,True,14,14,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_85000.csv,4/matrix_edge_10_85000.csv,4,0.3003115653991699,44,338,14872,0.9628160301237224,14319,553,297,336,325.4318181818182,9.731387192698422,39,44,42.36390532544379,0.9105555313390353,0,0.029363155364990234,2.384185791015625e-05,0.02938699722290039,0.0,0.0,0.0,0,0,37,0,0,0.0,0,0,0.0,0.0,0.0,14319.0,True,True,True,True,True,37,37,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_90000.csv,4/matrix_edge_10_90000.csv,4,0.3345322608947754,42,362,15204,0.9642857142857143,14661,543,331,360,349.07142857142856,6.801235381979398,37,42,40.5,0.7589247991920736,0,0.028658151626586914,2.384185791015625e-05,0.02868199348449707,0.0,0.0,0.0,0,0,35,0,0,0.0,0,0,0.0,0.0,0.0,14661.0,True,True,True,True,True,35,35,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_115000.csv,4/matrix_edge_10_115000.csv,4,0.29503870010375977,75,206,15450,0.875210355987055,13522,1928,150,201,180.29333333333332,19.605967345569958,33,75,65.64077669902913,12.698027038043136,0,0.007980108261108398,1.3828277587890625e-05,0.007993936538696289,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,13522.0,True,True,True,True,True,3,3,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_100000.csv,4/matrix_edge_10_100000.csv,4,0.32767820358276367,38,409,15542,0.9591429674430575,14907,635,376,406,392.2894736842105,7.067002248168829,26,38,36.447432762836186,1.1113108236230123,0,0.027978897094726562,2.2411346435546875e-05,0.02800130844116211,0.0,0.0,0.0,0,0,32,0,0,0.0,0,0,0.0,0.0,0.0,14907.0,True,True,True,True,True,32,32,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_75000.csv,4/matrix_edge_10_75000.csv,4,0.3232097625732422,70,244,17080,0.9543325526932084,16300,780,212,243,232.85714285714286,6.174337938564088,42,70,66.80327868852459,5.075074648990348,0,0.014206647872924805,1.5497207641601562e-05,0.014222145080566406,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,16300.0,True,True,True,True,True,8,8,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_10_60000.csv,4/matrix_edge_10_60000.csv,4,0.355466365814209,127,141,17907,0.8188417937119562,14663,3244,77,138,115.45669291338582,25.152059105611105,74,126,103.99290780141844,20.342631214672803,0,0.009760856628417969,1.4066696166992188e-05,0.009774923324584961,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,14663.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_41_100000.csv,4/matrix_edge_41_100000.csv,4,0.35062599182128906,91,201,18291,0.7822973046853644,14309,3982,148,163,157.24175824175825,2.4420341878278413,0,91,71.18905472636816,26.319016441912144,0,0.01139974594116211,1.3828277587890625e-05,0.01141357421875,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,14309.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_65000.csv,4/matrix_edge_10_65000.csv,4,0.35900115966796875,46,400,18400,0.9578804347826086,17625,775,294,397,383.1521739130435,23.08393700060748,3,46,44.0625,2.3735192752535212,0,0.03333640098571777,2.5510787963867188e-05,0.03336191177368164,0.0,0.0,0.0,0,0,40,0,0,0.0,0,0,0.0,0.0,0.0,17625.0,True,True,True,True,True,40,40,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_41_65000.csv,4/matrix_edge_41_65000.csv,4,0.3863334655761719,165,124,20460,0.8009286412512219,16387,4073,85,114,99.31515151515151,9.248623852166403,77,164,132.15322580645162,29.838285742411305,9,0.007564067840576172,0.9518170356750488,0.959381103515625,0.9502887725830078,0.9905227120908484,0.10558764139811198,9,1,5,1,0,11.0,11,11,1.0,0.10558764139811198,9.0,16387.0,True,True,True,False,True,5,5,1,0,1,3,0,1.0,3,0,0,9,0,0
matrix_edge_41_75000.csv,4/matrix_edge_41_75000.csv,4,0.39853358268737793,124,169,20956,0.7719507539606795,16177,4779,111,141,130.45967741935485,10.23151298491371,39,124,95.72189349112426,25.96492046280025,0,0.013336658477783203,2.4080276489257812e-05,0.013360738754272461,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,16176.999999999998,True,True,True,True,True,8,8,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_10_70000.csv,4/matrix_edge_10_70000.csv,4,0.40340328216552734,77,279,21483,0.8522087231764651,18308,3175,192,278,237.76623376623377,35.88433659813444,38,77,65.62007168458781,14.515314814104702,0,0.014860868453979492,1.5974044799804688e-05,0.014876842498779297,0.0,0.0,0.0,0,0,9,0,0,0.0,0,0,0.0,0.0,0.0,18308.0,True,True,True,True,True,9,9,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_11_55000.csv,4/matrix_edge_11_55000.csv,4,0.41436147689819336,59,368,21712,0.8847181282240236,19209,2503,243,345,325.5762711864407,31.506363839185504,4,59,52.19836956521739,11.405628737903921,0,0.027276992797851562,2.0265579223632812e-05,0.027297258377075195,0.0,0.0,0.0,0,0,23,0,0,0.0,0,0,0.0,0.0,0.0,19209.0,True,True,True,True,True,23,23,0,0,0,0,0,1.0,1,0,0,0,0,0
matrix_edge_41_70000.csv,4/matrix_edge_41_70000.csv,4,0.43161463737487793,164,139,22796,0.7887348657659239,17980,4816,95,122,109.63414634146342,7.181466993150225,79,162,129.3525179856115,30.887324426154347,0,0.012292623519897461,1.4543533325195312e-05,0.012307167053222656,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,17980.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_10_55000.csv,4/matrix_edge_10_55000.csv,4,0.419109582901001,152,150,22800,0.797061403508772,18173,4627,111,126,119.5592105263158,3.3358766555347676,71,150,121.15333333333334,28.62975996328917,0,0.010768651962280273,1.52587890625e-05,0.010783910751342773,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,18173.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,4,0,0,0,0,0
matrix_edge_48_310000.csv,4/matrix_edge_48_310000.csv,4,0.4291951656341553,187,124,23188,0.8079178885630498,18734,4454,74,121,100.18181818181819,19.579785792175482,85,186,151.08064516129033,32.55010945281472,0,0.011203289031982422,1.430511474609375e-05,0.011217594146728516,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,18734.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_48_335000.csv,4/matrix_edge_48_335000.csv,4,0.43845510482788086,196,119,23324,0.8237437832275768,19213,4111,88,106,98.02551020408163,3.6969875001717942,112,194,161.45378151260505,27.920880984379053,0,0.010677099227905273,1.4781951904296875e-05,0.01069188117980957,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,19213.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_48_345000.csv,4/matrix_edge_48_345000.csv,4,0.43900275230407715,168,142,23856,0.7909121395036888,18868,4988,95,124,112.30952380952381,7.0271178649235955,79,166,132.8732394366197,31.52773408075204,0,0.012508392333984375,1.5497207641601562e-05,0.012523889541625977,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,18868.0,True,True,True,True,True,7,7,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_48_300000.csv,4/matrix_edge_48_300000.csv,4,0.47193360328674316,177,141,24957,0.7835477020475218,19555,5402,78,134,110.48022598870057,22.555666329433684,75,175,138.68794326241135,33.46219095381241,0,0.011471033096313477,1.4781951904296875e-05,0.011485815048217773,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,19555.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_48_375000.csv,4/matrix_edge_48_375000.csv,4,0.47168636322021484,135,187,25245,0.826421073479897,20863,4382,130,169,154.54074074074074,14.453379952242857,48,135,111.56684491978609,25.396735909527884,0,0.014218807220458984,1.5020370483398438e-05,0.014233827590942383,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,20863.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_11_70000.csv,4/matrix_edge_11_70000.csv,4,0.47694897651672363,131,197,25807,0.7821133800906731,20184,5623,113,180,154.0763358778626,24.53027987710328,76,129,102.45685279187818,18.230459707891924,0,0.013021707534790039,1.5735626220703125e-05,0.013037443161010742,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,20184.0,True,True,True,True,True,7,7,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_41_55000.csv,4/matrix_edge_41_55000.csv,4,0.47098731994628906,141,184,25944,0.7254856614246068,18822,7122,123,143,133.48936170212767,4.6837837363641945,68,140,102.29347826086956,29.34170427294283,0,0.013541221618652344,1.5497207641601562e-05,0.013556718826293945,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,18822.0,True,True,True,True,True,7,7,0,0,0,0,0,1.0,2,0,0,0,0,0
matrix_edge_10_45000.csv,4/matrix_edge_10_45000.csv,4,0.4821763038635254,156,168,26208,0.7723214285714286,20241,5967,120,138,129.75,4.187320604653272,76,155,120.48214285714286,27.888590689496283,0,0.011788606643676758,1.5020370483398438e-05,0.011803627014160156,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,20241.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,4,0,0,0,0,0
matrix_edge_20_65000.csv,4/matrix_edge_20_65000.csv,4,0.49327898025512695,177,154,27258,0.7621248807689486,20774,6484,107,125,117.36723163841808,2.503252058272918,84,175,134.8961038961039,35.35224764271436,0,0.012197017669677734,1.5497207641601562e-05,0.012212514877319336,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,20774.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,4,0,0,0,0,0
matrix_edge_41_50000.csv,4/matrix_edge_41_50000.csv,4,0.5048990249633789,164,167,27388,0.7564991967284942,20719,6669,106,146,126.33536585365853,15.110276522071597,80,163,124.06586826347305,32.49083476930991,0,0.014176607131958008,1.52587890625e-05,0.014191865921020508,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,20719.0,True,True,True,True,True,7,7,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_48_305000.csv,4/matrix_edge_48_305000.csv,4,0.5089843273162842,182,153,27846,0.7929684694390576,22081,5765,98,136,121.32417582417582,11.986685293304992,81,179,144.3202614379085,29.172386799259964,0,0.012686491012573242,1.52587890625e-05,0.012701749801635742,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,22081.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,4,0,0,0,0,0
matrix_edge_48_290000.csv,4/matrix_edge_48_290000.csv,4,0.5073535442352295,171,163,27873,0.7922720912711226,22083,5790,93,156,129.140350877193,25.333175389506184,76,169,135.47852760736197,30.30951528564033,12,0.012067079544067383,1.111870288848877,1.1239373683929443,1.110295295715332,0.9878622483233934,0.09252460797627766,12,1,8,1,0,9.0,9,9,1.0,0.09252460797627766,10.676751514328716,22083.0,True,True,True,False,True,8,8,2,0,0,4,0,1.0,3,0,0,12,0,0
matrix_edge_48_380000.csv,4/matrix_edge_48_380000.csv,4,0.5073177814483643,169,165,27885,0.7384615384615385,20592,7293,115,128,121.84615384615384,2.6040478276631935,71,168,124.8,35.05946463661504,0,0.01047062873840332,1.4543533325195312e-05,0.010485172271728516,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,20592.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_41_60000.csv,4/matrix_edge_41_60000.csv,4,0.5045807361602783,151,185,27935,0.8189010202255236,22876,5059,127,171,151.49668874172184,16.394908825400176,70,150,123.65405405405406,28.08961137766825,23,0.011067390441894531,4.14251446723938,4.153581857681274,4.139115810394287,0.9965172114616605,0.17996155697366464,23,1,4,1,0,15.0,15,15,1.0,0.17996155697366464,5.537389363704436,22876.0,True,True,True,False,True,4,4,1,0,3,1,0,1.0,3,0,0,23,0,0
matrix_edge_48_350000.csv,4/matrix_edge_48_350000.csv,4,0.5428948402404785,178,161,28658,0.7611487193802777,21813,6845,102,144,122.54494382022472,14.594161609586605,81,176,135.48447204968943,30.43333118607815,0,0.014434814453125,1.52587890625e-05,0.0144500732421875,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,21813.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,4,0,0,0,0,0
matrix_edge_11_50000.csv,4/matrix_edge_11_50000.csv,4,0.5772643089294434,69,418,28842,0.7974828375286042,23001,5841,209,403,333.3478260869565,82.93629930043247,25,69,55.026315789473685,11.522051930318922,49,0.024474620819091797,3.8501105308532715,3.8745851516723633,3.8452277183532715,0.9924230770082778,0.07847403506843412,49,1,15,1,0,12.0,12,12,1.0,0.07847403506843412,12.646515196304417,23001.0,True,True,True,True,True,15,15,0,0,0,0,0,1.0,2,0,0,49,0,0
matrix_edge_10_40000.csv,4/matrix_edge_10_40000.csv,4,0.5456125736236572,175,168,29400,0.7558163265306123,22221,7179,112,141,126.97714285714285,10.334383269020963,80,173,132.26785714285714,34.775722445387665,0,0.013134479522705078,1.5020370483398438e-05,0.013149499893188477,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,22221.0,True,True,True,True,True,5,5,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_20_70000.csv,4/matrix_edge_20_70000.csv,4,0.5525708198547363,181,164,29684,0.7538067645869829,22376,7308,108,136,123.62430939226519,6.574037769085244,87,179,136.4390243902439,36.92001822033203,0,0.013098478317260742,1.4781951904296875e-05,0.013113260269165039,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,22376.0,True,True,True,True,True,6,6,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_11_65000.csv,4/matrix_edge_11_65000.csv,4,0.5460724830627441,111,268,29748,0.8347788086594057,24833,4915,134,249,223.72072072072072,39.95068382667937,53,110,92.66044776119404,14.184301384617402,0,0.018886566162109375,1.7404556274414062e-05,0.01890397071838379,0.0,0.0,0.0,0,0,10,0,0,0.0,0,0,0.0,0.0,0.0,24833.0,True,True,True,True,True,10,10,0,0,0,0,0,1.0,3,0,0,0,0,0
matrix_edge_20_85000.csv,4/matrix_edge_20_85000.csv,4,0.5296676158905029,187,161,30107,0.7631779984721161,22977,7130,107,139,122.8716577540107,8.920000895091277,89,185,142.71428571428572,37.94183658733761,0,0.013106822967529297,1.4543533325195312e-05,0.013121366500854492,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,22977.0,True,True,True,True,True,4,4,0,0,0,0,0,1.0,2,0,0,0,0,0
