filename,filepath,haplotype_count,load_time,matrix_rows,matrix_cols,matrix_size,matrix_density,ones_count,zeros_count,row_min_sum,row_max_sum,row_mean_sum,row_std_sum,col_min_sum,col_max_sum,col_mean_sum,col_std_sum,ilp_calls_total,preprocessing_time,clustering_time,total_time,ilp_time_total,ilp_time_ratio,avg_ilp_time,patterns_found,regions_found,clustering_steps,regions_processed,matrix_operations,avg_region_size,largest_region,smallest_region,ilp_calls_per_pattern,time_per_ilp_call,patterns_per_second,matrix_complexity,solver_success_count,solver_failed_count,solver_error_count
matrix_ctg0_10000.csv,3/matrix_ctg0_10000.csv,3,0.04476785659790039,82,25,2050,0.7341463414634146,1505,545,3,24,18.353658536585368,8.708521130114265,43,63,60.2,5.314132102234569,0,0.0020139217376708984,8.106231689453125e-06,0.0020220279693603516,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1505.0,0,0,0
matrix_ctg0_15000.csv,3/matrix_ctg0_15000.csv,3,0.04450201988220215,66,32,2112,0.6226325757575758,1315,797,0,32,19.924242424242426,15.46678808017321,41,43,41.09375,0.38400642898264087,0,0.0019567012786865234,8.344650268554688e-06,0.001965045928955078,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,1315.0,0,0,0
matrix_ctg0_75000.csv,3/matrix_ctg0_75000.csv,3,0.0575559139251709,61,46,2806,0.6464718460441911,1814,992,17,40,29.737704918032787,9.403350709649427,25,58,39.43478260869565,5.16952682181229,0,0.004237651824951172,9.298324584960938e-06,0.004246950149536133,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,1814.0,0,0,0
matrix_ctg0_65000.csv,3/matrix_ctg0_65000.csv,3,0.08884596824645996,80,44,3520,0.7332386363636364,2581,939,1,44,32.2625,18.62776405664405,43,60,58.65909090909091,2.392632458745937,0,0.002221345901489258,8.344650268554688e-06,0.0022296905517578125,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,2581.0,0,0,0
matrix_edge_10_120000.csv,4/matrix_edge_10_120000.csv,4,0.16274380683898926,92,95,8740,0.9147597254004577,7995,745,55,95,86.90217391304348,7.806156687552706,47,91,84.15789473684211,11.046614903717108,0,0.005768537521362305,8.821487426757812e-06,0.0057773590087890625,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,7995.0,0,0,0
matrix_edge_11_45000.csv,4/matrix_edge_11_45000.csv,4,0.20477962493896484,31,337,10447,0.9419929166267829,9841,606,294,333,317.4516129032258,10.612952250107382,10,31,29.201780415430267,2.157231253656627,0,0.021351337432861328,1.2636184692382812e-05,0.02136397361755371,0.0,0.0,0.0,0,0,27,0,0,0.0,0,0,0.0,0.0,0.0,9841.0,0,0,0
matrix_edge_48_385000.csv,4/matrix_edge_48_385000.csv,4,0.20048093795776367,189,57,10773,0.7579133017729509,8165,2608,37,50,43.2010582010582,3.468955127104027,89,185,143.24561403508773,32.66431106889317,4,0.00615239143371582,0.4205315113067627,0.4266839027404785,0.41979455947875977,0.9838537539910217,0.10494863986968994,4,1,5,1,0,9.0,9,9,1.0,0.10494863986968994,4.0,8165.0,4,0,0
matrix_edge_41_105000.csv,4/matrix_edge_41_105000.csv,4,0.213576078414917,82,138,11316,0.9135737009544008,10338,978,110,138,126.07317073170732,10.485507405758508,47,82,74.91304347826087,11.081698099399098,0,0.009503841400146484,9.059906005859375e-06,0.009512901306152344,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,10338.0,0,0,0
matrix_edge_10_95000.csv,4/matrix_edge_10_95000.csv,4,0.2580704689025879,38,320,12160,0.9613486842105263,11690,470,296,318,307.63157894736844,5.886742699675973,34,38,36.53125,0.6839396446324778,0,0.02265024185180664,1.2874603271484375e-05,0.022663116455078125,0.0,0.0,0.0,0,0,29,0,0,0.0,0,0,0.0,0.0,0.0,11690.0,0,0,0
matrix_edge_10_105000.csv,4/matrix_edge_10_105000.csv,4,0.2692735195159912,34,385,13090,0.9544690603514133,12494,596,329,382,367.47058823529414,12.923383490032704,26,34,32.45194805194805,1.0361780909971214,0,0.026964664459228516,1.3828277587890625e-05,0.026978492736816406,0.0,0.0,0.0,0,0,32,0,0,0.0,0,0,0.0,0.0,0.0,12494.0,0,0,0
matrix_edge_10_110000.csv,4/matrix_edge_10_110000.csv,4,0.2543668746948242,44,304,13376,0.9531997607655502,12750,626,278,297,289.77272727272725,4.4510654310035,16,44,41.94078947368421,3.110325656988473,0,0.02600550651550293,1.3828277587890625e-05,0.02601933479309082,0.0,0.0,0.0,0,0,33,0,0,0.0,0,0,0.0,0.0,0.0,12750.0,0,0,0
matrix_edge_48_340000.csv,4/matrix_edge_48_340000.csv,4,0.27887701988220215,176,81,14256,0.8073092031425365,11509,2747,56,76,65.39204545454545,5.87944651057063,80,173,142.08641975308643,33.676088718545735,5,0.00816798210144043,0.26923108100891113,0.27739906311035156,0.26837897300720215,0.967483343303286,0.05367579460144043,5,1,6,1,0,8.0,8,8,1.0,0.05367579460144043,5.0,11509.0,5,0,0
matrix_edge_11_75000.csv,4/matrix_edge_11_75000.csv,4,0.28465890884399414,46,311,14306,0.9665175450859779,13827,479,285,310,300.5869565217391,4.980728456223185,32,46,44.459807073954984,1.1216197354481348,0,0.025968074798583984,1.3828277587890625e-05,0.025981903076171875,0.0,0.0,0.0,0,0,33,0,0,0.0,0,0,0.0,0.0,0.0,13827.0,0,0,0
matrix_edge_10_80000.csv,4/matrix_edge_10_80000.csv,4,0.2733480930328369,61,241,14701,0.9272158356574383,13631,1070,196,240,223.45901639344262,14.422857280971487,39,61,56.560165975103736,6.183023738031933,0,0.014889001846313477,1.0728836059570312e-05,0.014899730682373047,0.0,0.0,0.0,0,0,14,0,0,0.0,0,0,0.0,0.0,0.0,13631.0,0,0,0
matrix_edge_10_85000.csv,4/matrix_edge_10_85000.csv,4,0.2949380874633789,44,338,14872,0.9628160301237224,14319,553,297,336,325.4318181818182,9.731387192698422,39,44,42.36390532544379,0.9105555313390353,0,0.029792308807373047,1.430511474609375e-05,0.02980661392211914,0.0,0.0,0.0,0,0,37,0,0,0.0,0,0,0.0,0.0,0.0,14319.0,0,0,0
matrix_edge_10_90000.csv,4/matrix_edge_10_90000.csv,4,0.30037379264831543,42,362,15204,0.9642857142857143,14661,543,331,360,349.07142857142856,6.801235381979398,37,42,40.5,0.7589247991920736,0,0.027965545654296875,1.5020370483398438e-05,0.027980566024780273,0.0,0.0,0.0,0,0,35,0,0,0.0,0,0,0.0,0.0,0.0,14661.0,0,0,0
matrix_edge_10_115000.csv,4/matrix_edge_10_115000.csv,4,0.30335116386413574,75,206,15450,0.875210355987055,13522,1928,150,201,180.29333333333332,19.605967345569958,33,75,65.64077669902913,12.698027038043136,0,0.00894927978515625,9.298324584960938e-06,0.008958578109741211,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,13522.0,0,0,0
matrix_edge_10_100000.csv,4/matrix_edge_10_100000.csv,4,0.3175368309020996,38,409,15542,0.9591429674430575,14907,635,376,406,392.2894736842105,7.067002248168829,26,38,36.447432762836186,1.1113108236230123,0,0.028613567352294922,1.3828277587890625e-05,0.028627395629882812,0.0,0.0,0.0,0,0,32,0,0,0.0,0,0,0.0,0.0,0.0,14907.0,0,0,0
matrix_edge_10_75000.csv,4/matrix_edge_10_75000.csv,4,0.3267815113067627,70,244,17080,0.9543325526932084,16300,780,212,243,232.85714285714286,6.174337938564088,42,70,66.80327868852459,5.075074648990348,0,0.014193296432495117,9.5367431640625e-06,0.01420283317565918,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,16300.0,0,0,0
matrix_edge_10_60000.csv,4/matrix_edge_10_60000.csv,4,0.3668839931488037,127,141,17907,0.8188417937119562,14663,3244,77,138,115.45669291338582,25.152059105611105,74,126,103.99290780141844,20.342631214672803,0,0.010007858276367188,9.5367431640625e-06,0.01001739501953125,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,14663.0,0,0,0
matrix_edge_41_100000.csv,4/matrix_edge_41_100000.csv,4,0.3474588394165039,91,201,18291,0.7822973046853644,14309,3982,148,163,157.24175824175825,2.4420341878278413,0,91,71.18905472636816,26.319016441912144,0,0.011501312255859375,9.298324584960938e-06,0.011510610580444336,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,14309.0,0,0,0
matrix_edge_10_65000.csv,4/matrix_edge_10_65000.csv,4,0.3705778121948242,46,400,18400,0.9578804347826086,17625,775,294,397,383.1521739130435,23.08393700060748,3,46,44.0625,2.3735192752535212,0,0.033774375915527344,1.4066696166992188e-05,0.033788442611694336,0.0,0.0,0.0,0,0,40,0,0,0.0,0,0,0.0,0.0,0.0,17625.0,0,0,0
matrix_edge_41_65000.csv,4/matrix_edge_41_65000.csv,4,0.3889892101287842,165,124,20460,0.8009286412512219,16387,4073,85,114,99.31515151515151,9.248623852166403,77,164,132.15322580645162,29.838285742411305,4,0.0077130794525146484,0.30759572982788086,0.3153088092803955,0.30695629119873047,0.9735100389338079,0.07673907279968262,4,1,5,1,0,11.0,11,11,1.0,0.07673907279968262,4.0,16387.0,4,0,0
matrix_edge_41_75000.csv,4/matrix_edge_41_75000.csv,4,0.4006798267364502,124,169,20956,0.7719507539606795,16177,4779,111,141,130.45967741935485,10.23151298491371,39,124,95.72189349112426,25.96492046280025,0,0.013414621353149414,9.775161743164062e-06,0.013424396514892578,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,16176.999999999998,0,0,0
matrix_edge_10_70000.csv,4/matrix_edge_10_70000.csv,4,0.41712164878845215,77,279,21483,0.8522087231764651,18308,3175,192,278,237.76623376623377,35.88433659813444,38,77,65.62007168458781,14.515314814104702,0,0.014610052108764648,1.0013580322265625e-05,0.014620065689086914,0.0,0.0,0.0,0,0,9,0,0,0.0,0,0,0.0,0.0,0.0,18308.0,0,0,0
matrix_edge_11_55000.csv,4/matrix_edge_11_55000.csv,4,0.4211249351501465,59,368,21712,0.8847181282240236,19209,2503,243,345,325.5762711864407,31.506363839185504,4,59,52.19836956521739,11.405628737903921,0,0.02723550796508789,1.2874603271484375e-05,0.027248382568359375,0.0,0.0,0.0,0,0,23,0,0,0.0,0,0,0.0,0.0,0.0,19209.0,0,0,0
matrix_edge_41_70000.csv,4/matrix_edge_41_70000.csv,4,0.43825650215148926,164,139,22796,0.7887348657659239,17980,4816,95,122,109.63414634146342,7.181466993150225,79,162,129.3525179856115,30.887324426154347,0,0.01232290267944336,9.298324584960938e-06,0.01233220100402832,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,17980.0,0,0,0
matrix_edge_10_55000.csv,4/matrix_edge_10_55000.csv,4,0.43311452865600586,152,150,22800,0.797061403508772,18173,4627,111,126,119.5592105263158,3.3358766555347676,71,150,121.15333333333334,28.62975996328917,0,0.011412620544433594,1.0251998901367188e-05,0.011422872543334961,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,18173.0,0,0,0
matrix_edge_48_310000.csv,4/matrix_edge_48_310000.csv,4,0.4381728172302246,187,124,23188,0.8079178885630498,18734,4454,74,121,100.18181818181819,19.579785792175482,85,186,151.08064516129033,32.55010945281472,0,0.011312007904052734,9.059906005859375e-06,0.011321067810058594,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,18734.0,0,0,0
matrix_edge_48_335000.csv,4/matrix_edge_48_335000.csv,4,0.4451878070831299,196,119,23324,0.8237437832275768,19213,4111,88,106,98.02551020408163,3.6969875001717942,112,194,161.45378151260505,27.920880984379053,0,0.010800600051879883,1.0013580322265625e-05,0.010810613632202148,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,19213.0,0,0,0
matrix_edge_48_345000.csv,4/matrix_edge_48_345000.csv,4,0.4476456642150879,168,142,23856,0.7909121395036888,18868,4988,95,124,112.30952380952381,7.0271178649235955,79,166,132.8732394366197,31.52773408075204,0,0.012596607208251953,9.5367431640625e-06,0.012606143951416016,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,18868.0,0,0,0
matrix_edge_48_300000.csv,4/matrix_edge_48_300000.csv,4,0.4622530937194824,177,141,24957,0.7835477020475218,19555,5402,78,134,110.48022598870057,22.555666329433684,75,175,138.68794326241135,33.46219095381241,0,0.01154637336730957,9.5367431640625e-06,0.011555910110473633,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,19555.0,0,0,0
matrix_edge_48_375000.csv,4/matrix_edge_48_375000.csv,4,0.4666256904602051,135,187,25245,0.826421073479897,20863,4382,130,169,154.54074074074074,14.453379952242857,48,135,111.56684491978609,25.396735909527884,0,0.014283180236816406,9.298324584960938e-06,0.014292478561401367,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,20863.0,0,0,0
matrix_edge_11_70000.csv,4/matrix_edge_11_70000.csv,4,0.4903285503387451,131,197,25807,0.7821133800906731,20184,5623,113,180,154.0763358778626,24.53027987710328,76,129,102.45685279187818,18.230459707891924,0,0.013116598129272461,9.298324584960938e-06,0.013125896453857422,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,20184.0,0,0,0
matrix_edge_41_55000.csv,4/matrix_edge_41_55000.csv,4,0.488297700881958,141,184,25944,0.7254856614246068,18822,7122,123,143,133.48936170212767,4.6837837363641945,68,140,102.29347826086956,29.34170427294283,0,0.013573169708251953,9.5367431640625e-06,0.013582706451416016,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,18822.0,0,0,0
matrix_edge_10_45000.csv,4/matrix_edge_10_45000.csv,4,0.4948287010192871,156,168,26208,0.7723214285714286,20241,5967,120,138,129.75,4.187320604653272,76,155,120.48214285714286,27.888590689496283,0,0.01190948486328125,9.775161743164062e-06,0.011919260025024414,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,20241.0,0,0,0
matrix_edge_20_65000.csv,4/matrix_edge_20_65000.csv,4,0.5124785900115967,177,154,27258,0.7621248807689486,20774,6484,107,125,117.36723163841808,2.503252058272918,84,175,134.8961038961039,35.35224764271436,0,0.012393474578857422,9.5367431640625e-06,0.012403011322021484,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,20774.0,0,0,0
matrix_edge_41_50000.csv,4/matrix_edge_41_50000.csv,4,0.5083611011505127,164,167,27388,0.7564991967284942,20719,6669,106,146,126.33536585365853,15.110276522071597,80,163,124.06586826347305,32.49083476930991,0,0.01424717903137207,1.0013580322265625e-05,0.014257192611694336,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,20719.0,0,0,0
matrix_edge_48_305000.csv,4/matrix_edge_48_305000.csv,4,0.5192053318023682,182,153,27846,0.7929684694390576,22081,5765,98,136,121.32417582417582,11.986685293304992,81,179,144.3202614379085,29.172386799259964,0,0.012704849243164062,9.298324584960938e-06,0.012714147567749023,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,22081.0,0,0,0
matrix_edge_48_290000.csv,4/matrix_edge_48_290000.csv,4,0.5240943431854248,171,163,27873,0.7922720912711226,22083,5790,93,156,129.140350877193,25.333175389506184,76,169,135.47852760736197,30.30951528564033,6,0.012129545211791992,0.3221268653869629,0.3342564105987549,0.32134032249450684,0.961358742286763,0.05355672041575114,6,1,8,1,0,9.0,9,9,1.0,0.05355672041575114,6.0,22083.0,6,0,0
matrix_edge_48_380000.csv,4/matrix_edge_48_380000.csv,4,0.5142333507537842,169,165,27885,0.7384615384615385,20592,7293,115,128,121.84615384615384,2.6040478276631935,71,168,124.8,35.05946463661504,0,0.010508537292480469,8.821487426757812e-06,0.010517358779907227,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,20592.0,0,0,0
matrix_edge_41_60000.csv,4/matrix_edge_41_60000.csv,4,0.5300981998443604,151,185,27935,0.8189010202255236,22876,5059,127,171,151.49668874172184,16.394908825400176,70,150,123.65405405405406,28.08961137766825,9,0.011140584945678711,0.8179130554199219,0.8290536403656006,0.8166024684906006,0.9849814640829402,0.09073360761006673,9,1,4,1,0,15.0,15,15,1.0,0.09073360761006673,9.0,22876.0,9,0,0
matrix_edge_48_350000.csv,4/matrix_edge_48_350000.csv,4,0.5368125438690186,178,161,28658,0.7611487193802777,21813,6845,102,144,122.54494382022472,14.594161609586605,81,176,135.48447204968943,30.43333118607815,0,0.014515161514282227,9.775161743164062e-06,0.01452493667602539,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,21813.0,0,0,0
matrix_edge_11_50000.csv,4/matrix_edge_11_50000.csv,4,0.557426929473877,69,418,28842,0.7974828375286042,23001,5841,209,403,333.3478260869565,82.93629930043247,25,69,55.026315789473685,11.522051930318922,23,0.0242464542388916,0.8427131175994873,0.8669595718383789,0.8401613235473633,0.9690893910610039,0.03652875319771145,23,1,15,1,0,12.0,12,12,1.0,0.03652875319771145,23.0,23001.0,23,0,0
matrix_edge_10_40000.csv,4/matrix_edge_10_40000.csv,4,0.5796897411346436,175,168,29400,0.7558163265306123,22221,7179,112,141,126.97714285714285,10.334383269020963,80,173,132.26785714285714,34.775722445387665,0,0.013194799423217773,9.5367431640625e-06,0.013204336166381836,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,22221.0,0,0,0
matrix_edge_20_70000.csv,4/matrix_edge_20_70000.csv,4,0.5687339305877686,181,164,29684,0.7538067645869829,22376,7308,108,136,123.62430939226519,6.574037769085244,87,179,136.4390243902439,36.92001822033203,0,0.013164997100830078,9.775161743164062e-06,0.013174772262573242,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,22376.0,0,0,0
matrix_edge_11_65000.csv,4/matrix_edge_11_65000.csv,4,0.5693070888519287,111,268,29748,0.8347788086594057,24833,4915,134,249,223.72072072072072,39.95068382667937,53,110,92.66044776119404,14.184301384617402,0,0.01893305778503418,1.0251998901367188e-05,0.018943309783935547,0.0,0.0,0.0,0,0,10,0,0,0.0,0,0,0.0,0.0,0.0,24833.0,0,0,0
matrix_edge_20_85000.csv,4/matrix_edge_20_85000.csv,4,0.544992208480835,187,161,30107,0.7631779984721161,22977,7130,107,139,122.8716577540107,8.920000895091277,89,185,142.71428571428572,37.94183658733761,0,0.01312565803527832,9.298324584960938e-06,0.013134956359863281,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,22977.0,0,0,0
matrix_edge_48_325000.csv,4/matrix_edge_48_325000.csv,4,0.5570976734161377,197,157,30929,0.7745158265705325,23955,6974,75,152,121.5989847715736,32.275410624018505,79,195,152.5796178343949,30.65279725362408,0,0.012458086013793945,9.298324584960938e-06,0.012467384338378906,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,23955.0,0,0,0
matrix_edge_48_355000.csv,4/matrix_edge_48_355000.csv,4,0.5971927642822266,172,183,31476,0.7089528529673402,22315,9161,85,170,129.73837209302326,37.6000391779999,82,171,121.93989071038251,33.45009648983561,7,0.014414072036743164,0.7275021076202393,0.7419161796569824,0.7263848781585693,0.9790659619991118,0.10376926830836705,7,1,7,1,0,15.0,15,15,1.0,0.10376926830836705,7.0,22315.0,7,0,0
matrix_edge_41_85000.csv,4/matrix_edge_41_85000.csv,4,0.6662616729736328,161,199,32039,0.7845750491588377,25137,6902,125,178,156.1304347826087,18.081983907939662,73,159,126.31658291457286,28.226208933110158,0,0.01690196990966797,9.298324584960938e-06,0.01691126823425293,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,25137.0,0,0,0
matrix_edge_20_80000.csv,4/matrix_edge_20_80000.csv,4,0.6100077629089355,196,170,33320,0.6865846338535414,22877,10443,94,138,116.71938775510205,16.104183498574788,92,194,134.5705882352941,36.880064193925925,0,0.013593673706054688,9.775161743164062e-06,0.013603448867797852,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,22877.0,0,0,0
matrix_edge_41_95000.csv,4/matrix_edge_41_95000.csv,4,0.6297657489776611,187,179,33473,0.7918023481612045,26504,6969,101,172,141.7326203208556,27.530501414016793,87,185,148.06703910614524,27.557476302659776,0,0.016366243362426758,9.059906005859375e-06,0.016375303268432617,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,26504.0,0,0,0
matrix_edge_10_50000.csv,4/matrix_edge_10_50000.csv,4,0.6247398853302002,163,206,33578,0.7610340103639288,25554,8024,145,167,156.77300613496934,6.777172631508141,77,162,124.04854368932038,35.339787154588045,0,0.015198945999145508,1.0013580322265625e-05,0.015208959579467773,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,25554.0,0,0,0
matrix_edge_48_365000.csv,4/matrix_edge_48_365000.csv,4,0.623180627822876,158,213,33654,0.7169430082605337,24128,9526,144,160,152.70886075949366,3.843955961806572,75,156,113.27699530516432,30.429835963958222,0,0.014504432678222656,9.059906005859375e-06,0.014513492584228516,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,24128.0,0,0,0
matrix_edge_48_295000.csv,4/matrix_edge_48_295000.csv,4,0.63606858253479,196,177,34692,0.8278565663553556,28720,5972,123,163,146.53061224489795,15.525951994626348,95,195,162.25988700564972,26.58065704230788,0,0.015628337860107422,9.298324584960938e-06,0.015637636184692383,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,28720.0,0,0,0
matrix_edge_20_95000.csv,4/matrix_edge_20_95000.csv,4,0.6782927513122559,199,177,35223,0.7648979360077223,26942,8281,124,142,135.38693467336682,3.75319363516847,94,196,152.21468926553672,37.793808852976284,0,0.014662981033325195,9.5367431640625e-06,0.014672517776489258,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,26942.0,0,0,0
matrix_edge_11_60000.csv,4/matrix_edge_11_60000.csv,4,0.6905407905578613,112,321,35952,0.8033210947930574,28881,7071,203,270,257.86607142857144,16.563457808269582,50,111,89.97196261682242,20.781667848804673,0,0.02231287956237793,1.1205673217773438e-05,0.022324085235595703,0.0,0.0,0.0,0,0,10,0,0,0.0,0,0,0.0,0.0,0.0,28880.999999999996,0,0,0
matrix_edge_20_90000.csv,4/matrix_edge_20_90000.csv,4,0.7270300388336182,179,206,36874,0.7513424092856755,27705,9169,142,169,154.77653631284917,7.995481074445106,85,176,134.4902912621359,34.43056052366006,0,0.015250921249389648,9.059906005859375e-06,0.015259981155395508,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,27705.0,0,0,0
matrix_edge_41_90000.csv,4/matrix_edge_41_90000.csv,4,0.7093946933746338,178,218,38804,0.7151066900319555,27749,11055,106,195,155.8932584269663,37.291515731630284,77,176,127.28899082568807,32.59712330260786,0,0.01841139793395996,9.775161743164062e-06,0.018421173095703125,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,27749.0,0,0,0
matrix_edge_48_330000.csv,4/matrix_edge_48_330000.csv,4,0.7039999961853027,207,189,39123,0.7771898883009994,30406,8717,131,166,146.88888888888889,10.470673202624402,96,205,160.8783068783069,29.611970361117994,0,0.017547130584716797,1.0013580322265625e-05,0.017557144165039062,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,30406.0,0,0,0
matrix_edge_48_315000.csv,4/matrix_edge_48_315000.csv,4,0.768876314163208,207,190,39330,0.7950928044749555,31271,8059,98,182,151.06763285024155,31.898317701320547,93,204,164.5842105263158,29.10074629460638,0,0.02089858055114746,1.0251998901367188e-05,0.020908832550048828,0.0,0.0,0.0,0,0,10,0,0,0.0,0,0,0.0,0.0,0.0,31270.999999999996,0,0,0
matrix_edge_48_360000.csv,4/matrix_edge_48_360000.csv,4,0.7553637027740479,168,245,41160,0.7718172983479106,31768,9392,176,199,189.0952380952381,6.28039096375348,81,166,129.66530612244898,28.20888231094631,0,0.018587350845336914,9.775161743164062e-06,0.018597126007080078,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,31768.0,0,0,0
matrix_edge_41_80000.csv,4/matrix_edge_41_80000.csv,4,0.7780225276947021,170,250,42500,0.7290588235294118,30985,11515,142,224,182.26470588235293,33.43888967296243,80,168,123.94,30.730056947555436,0,0.022019624710083008,1.0728836059570312e-05,0.022030353546142578,0.0,0.0,0.0,0,0,10,0,0,0.0,0,0,0.0,0.0,0.0,30985.0,0,0,0
matrix_edge_41_45000.csv,4/matrix_edge_41_45000.csv,4,0.8319425582885742,216,206,44496,0.7899586479683567,35150,9346,152,181,162.7314814814815,7.740713051518791,106,213,170.63106796116506,40.19563573162101,0,0.015424489974975586,9.5367431640625e-06,0.015434026718139648,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,35150.0,0,0,0
matrix_edge_48_320000.csv,4/matrix_edge_48_320000.csv,4,0.8499181270599365,213,214,45582,0.7742091176341538,35290,10292,105,209,165.68075117370893,45.912976015195184,93,210,164.90654205607476,36.40209830407885,0,0.01857590675354004,9.5367431640625e-06,0.0185854434967041,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,35290.0,0,0,0
matrix_edge_20_60000.csv,4/matrix_edge_20_60000.csv,4,0.8696951866149902,143,320,45760,0.7663024475524476,35066,10694,231,257,245.21678321678323,4.7321839014857146,60,142,109.58125,24.978233493133576,0,0.023836135864257812,9.775161743164062e-06,0.023845911026000977,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,35066.0,0,0,0
matrix_edge_41_30000.csv,4/matrix_edge_41_30000.csv,4,0.8591749668121338,211,220,46420,0.7147350280051702,33178,13242,117,195,157.24170616113744,32.2988615844004,103,209,150.8090909090909,39.458377484623064,0,0.021278858184814453,9.5367431640625e-06,0.021288394927978516,0.0,0.0,0.0,0,0,8,0,0,0.0,0,0,0.0,0.0,0.0,33178.0,0,0,0
matrix_edge_48_370000.csv,4/matrix_edge_48_370000.csv,4,0.9219558238983154,176,273,48048,0.6944305694305695,33366,14682,176,204,189.57954545454547,6.709426189577499,85,173,122.21978021978022,33.876029818865916,0,0.019299030303955078,9.775161743164062e-06,0.019308805465698242,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,33366.0,0,0,0
matrix_edge_41_35000.csv,4/matrix_edge_41_35000.csv,4,1.0462241172790527,215,261,56115,0.70615699901987,39626,16489,150,217,184.30697674418604,27.03793541165894,103,213,151.82375478927204,35.03593627043527,0,0.02625584602355957,9.775161743164062e-06,0.026265621185302734,0.0,0.0,0.0,0,0,9,0,0,0.0,0,0,0.0,0.0,0.0,39626.0,0,0,0
matrix_edge_20_75000.csv,4/matrix_edge_20_75000.csv,4,1.1977837085723877,184,349,64216,0.798118848885013,51252,12964,197,327,278.54347826086956,48.84857103590163,87,183,146.85386819484242,30.508467859129986,0,0.03313875198364258,1.049041748046875e-05,0.03314924240112305,0.0,0.0,0.0,0,0,9,0,0,0.0,0,0,0.0,0.0,0.0,51252.0,0,0,0
matrix_edge_41_40000.csv,4/matrix_edge_41_40000.csv,4,1.4429795742034912,232,339,78648,0.6489548367409216,51039,27609,169,266,219.9956896551724,40.51516296026451,105,229,150.55752212389382,40.64355556062231,0,0.04489302635192871,1.1205673217773438e-05,0.044904232025146484,0.0,0.0,0.0,0,0,14,0,0,0.0,0,0,0.0,0.0,0.0,51039.0,0,0,0
